2025-08-04 07:57:48,998 [1] INFO  App - DreamPoeBot Version: 0.3.26.46
Path: E:\DreamPoeBot_v3.26.17-Stable\DreamPoeBot\<ExeName>
Arguments: E:\DreamPoeBot_v3.26.17-Stable\DreamPoeBot\DreamPoeBot.exe --autostart --config:Default --pid:37260 --silent

OS Name: Майкрософт Windows 10 Домашняя
OS Version: 10.0.19045
OS Architecture: 64-разрядная
InstalledUICulture: ru-RU [Russian (Russia)]
CurrentUICulture: ru-RU [Russian (Russia)]
CurrentCulture: ru-RU [Russian (Russia)]

2025-08-04 07:58:07,512 [18] INFO  ThirdPartyLoader -                    [Routines] : 
2025-08-04 07:58:07,512 [18] INFO  ThirdPartyLoader -                    [Content] : 
2025-08-04 07:58:07,512 [18] INFO  ThirdPartyLoader -                    [PlayerMovers] : 
2025-08-04 07:58:07,512 [13] INFO  ThirdPartyLoader - Content compiled in 00:00:04.7162280.
2025-08-04 07:58:07,513 [13] DEBUG ThirdPartyLoader - Loading finished!
2025-08-04 07:58:07,881 [13] INFO  Dat - Now creating the Stats cache.
2025-08-04 07:58:09,677 [13] INFO  Utility - [Initialize] ExPlugins.EXtensions.EXtensions
2025-08-04 07:58:10,193 [13] DEBUG GlobalLog - [EXtensions] Telemetry worker started
2025-08-04 07:58:10,201 [13] INFO  Utility - [Initialize] DreamPoeBot.Loki.Bot.SkillBlacklist
2025-08-04 07:58:10,259 [13] INFO  Utility - [Initialize] NullBot.NullBot
2025-08-04 07:58:10,290 [13] INFO  Utility - [Initialize] ExPlugins.FollowBotEx.FollowBotEx
2025-08-04 07:58:10,363 [13] INFO  Utility - [Initialize] ExPlugins.MapBotEx.MapBotEx
2025-08-04 07:58:10,387 [13] INFO  Utility - [Initialize] LF
2025-08-04 07:58:10,412 [13] INFO  Utility - [Initialize] lF
2025-08-04 07:58:10,416 [1] INFO  ItemEvaluator - [ItemEvaluator] Instance = DreamPoeBot.Loki.Bot.DefaultItemEvaluator.
2025-08-04 07:58:10,497 [13] INFO  Utility - [Initialize] ExampleRoutine.ExampleRoutine
2025-08-04 07:58:10,499 [13] INFO  ExampleRoutine - Name: SingleTargetMeleeSlot (System.Int32)
2025-08-04 07:58:10,500 [13] INFO  ExampleRoutine - Name: SingleTargetRangedSlot (System.Int32)
2025-08-04 07:58:10,500 [13] INFO  ExampleRoutine - Name: AoeMeleeSlot (System.Int32)
2025-08-04 07:58:10,501 [13] INFO  ExampleRoutine - Name: AoeRangedSlot (System.Int32)
2025-08-04 07:58:10,501 [13] INFO  ExampleRoutine - Name: FallbackSlot (System.Int32)
2025-08-04 07:58:10,501 [13] INFO  ExampleRoutine - Name: CombatRange (System.Int32)
2025-08-04 07:58:10,501 [13] INFO  ExampleRoutine - Name: MaxMeleeRange (System.Int32)
2025-08-04 07:58:10,501 [13] INFO  ExampleRoutine - Name: MaxRangeRange (System.Int32)
2025-08-04 07:58:10,503 [13] INFO  ExampleRoutine - Name: SkipShrines (System.Boolean)
2025-08-04 07:58:10,503 [13] INFO  ExampleRoutine - Name: AoePackSize (System.Int32)
2025-08-04 07:58:10,503 [13] INFO  ExampleRoutine - Name: AlwaysAttackInPlace (System.Boolean)
2025-08-04 07:58:10,538 [13] INFO  Utility - [Initialize] Gc
2025-08-04 07:58:10,602 [13] INFO  Utility - [Initialize] SkillPlayerMover.SkillPlayerMover
2025-08-04 07:58:10,608 [13] INFO  Utility - [Initialize] ExampleMover.ExampleMover
2025-08-04 07:58:10,621 [13] INFO  Utility - [Initialize] ExPlugins.SkillPlayerMoverEx.SkillPlayerMoverEx
2025-08-04 07:58:10,797 [13] INFO  Utility - [Initialize] J4
2025-08-04 07:58:10,804 [13] INFO  Utility - [Initialize] z0
2025-08-04 07:58:10,808 [13] INFO  Utility - [Initialize] N0
2025-08-04 07:58:10,811 [13] INFO  Utility - [Initialize] M0
2025-08-04 07:58:10,819 [13] INFO  Utility - [Initialize] H0
2025-08-04 07:58:10,826 [13] INFO  Utility - [Initialize] S0
2025-08-04 07:58:10,836 [13] INFO  Utility - [Initialize] P0
2025-08-04 07:58:10,839 [13] INFO  Utility - [Initialize] Legacy.DevTab.DevTab
2025-08-04 07:58:10,849 [13] INFO  Utility - [Initialize] ew
2025-08-04 07:58:10,852 [13] INFO  Utility - [Initialize] ExamplePlugin.ExamplePlugin
2025-08-04 07:58:10,852 [13] INFO  Utility - [Initialize] PluginLoader.PluginLoader
2025-08-04 07:58:10,861 [13] INFO  Utility - [Initialize] gw
2025-08-04 07:58:11,193 [13] DEBUG GlobalLog - [ExPluginsAuthCore] Session closed
2025-08-04 07:58:11,428 [13] DEBUG GlobalLog - [WebHelper:GetFile][OK]
2025-08-04 07:58:11,431 [13] INFO  Utility - [Initialize] Fw
2025-08-04 07:58:11,441 [13] INFO  Utility - [Initialize] uw
2025-08-04 07:58:11,452 [13] INFO  Utility - [Initialize] ExPlugins.GemLevelerEx.GemLevelerEx
2025-08-04 07:58:11,461 [13] INFO  Utility - [Initialize] pw
